job_id,job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings
9732,Data Scientist,Startup,Finance,Singapore,Hybrid,Mid,5,Master,1,0,0,0,0,155351,2,2023,Medium,1
9733,Data Engineer,Medium,Finance,Australia,Hybrid,Senior,3,Bachelor,1,0,0,0,0,102921,12,2026,Medium,4
9734,Machine Learning Engineer,Enterprise,Retail,India,Onsite,Senior,0,PhD,0,0,0,0,0,128959,6,2020,Medium,7
9735,AI Engineer,MNC,Technology,USA,Remote,Senior,4,Bachelor,0,1,1,0,0,181295,9,2022,Low,5
9736,Business Analyst,Startup,Education,USA,Hybrid,Mid,12,Bachelor,1,1,1,1,1,192034,7,2021,Low,3
9737,Data Scientist,MNC,Healthcare,UK,Hybrid,Senior,4,PhD,1,1,1,1,1,140595,3,2024,High,1
9738,Data Engineer,Startup,Finance,Australia,Remote,Mid,13,Master,0,0,1,1,1,58099,8,2021,Medium,9
9739,AI Engineer,Startup,Retail,Germany,Hybrid,Entry,6,Bachelor,1,0,0,1,1,171359,9,2026,High,6
9740,Business Analyst,Medium,Technology,USA,Onsite,Mid,0,Bachelor,0,1,1,0,0,159397,5,2026,Medium,5
9741,Data Analyst,Enterprise,E-commerce,Australia,Remote,Mid,12,PhD,1,1,0,1,1,132909,8,2024,High,3
9742,Data Analyst,Medium,Retail,Germany,Hybrid,Entry,10,Master,1,0,0,1,1,95722,8,2026,High,3
9743,Machine Learning Engineer,Enterprise,Technology,UK,Onsite,Senior,5,Master,1,1,1,1,0,128401,1,2023,Medium,2
9744,Business Analyst,MNC,E-commerce,Singapore,Onsite,Senior,14,Bachelor,0,1,1,0,1,123130,2,2020,Medium,7
9745,Data Analyst,Enterprise,Technology,Singapore,Remote,Mid,6,PhD,0,0,0,0,1,75750,12,2020,High,4
9746,Data Analyst,MNC,Finance,Australia,Remote,Mid,0,Bachelor,1,1,1,1,0,127350,7,2026,High,4
9747,Data Engineer,Startup,Retail,Australia,Remote,Entry,14,Master,1,1,1,0,0,131256,1,2024,High,8
9748,Machine Learning Engineer,MNC,E-commerce,India,Onsite,Senior,2,Bachelor,0,1,0,1,0,137992,4,2020,Medium,3
9749,AI Engineer,MNC,Technology,Australia,Hybrid,Entry,9,PhD,1,1,1,0,1,69630,7,2023,Low,9
9750,Data Analyst,Startup,E-commerce,India,Onsite,Mid,8,Bachelor,1,1,0,1,1,120941,10,2021,High,7
9751,Data Scientist,MNC,Healthcare,Germany,Onsite,Mid,12,Master,0,0,0,1,1,186267,5,2023,Low,8
9752,Data Scientist,MNC,Retail,Singapore,Remote,Entry,7,PhD,1,0,0,1,1,164239,2,2023,Medium,5
9753,AI Engineer,Startup,Finance,Germany,Hybrid,Entry,12,PhD,1,1,1,0,0,97931,3,2021,High,1
9754,Business Analyst,Startup,E-commerce,Singapore,Onsite,Senior,13,PhD,0,1,0,1,1,54517,8,2026,Medium,6
9755,Machine Learning Engineer,Startup,Education,Singapore,Remote,Entry,9,PhD,0,0,1,1,0,178956,1,2025,Low,8
9756,Data Engineer,Enterprise,Technology,USA,Remote,Senior,5,PhD,1,0,1,0,1,86063,12,2022,Medium,5
9757,Data Scientist,Startup,Education,UK,Hybrid,Senior,7,Bachelor,0,1,1,0,0,156033,5,2022,High,8
9758,Data Scientist,Startup,E-commerce,India,Hybrid,Entry,11,PhD,0,1,0,0,0,148066,3,2024,High,2
9759,AI Engineer,MNC,Education,Singapore,Remote,Entry,1,Master,0,0,0,1,0,123540,9,2024,Medium,8
9760,Business Analyst,Medium,Technology,USA,Hybrid,Senior,12,PhD,0,1,1,1,1,107005,6,2022,Medium,7
9761,Business Analyst,Medium,E-commerce,Canada,Hybrid,Entry,12,Master,0,1,0,0,1,148622,5,2025,High,7
9762,AI Engineer,Enterprise,Finance,USA,Onsite,Senior,11,Master,1,0,0,1,0,105474,3,2022,Medium,9
9763,Data Scientist,Enterprise,Finance,Germany,Hybrid,Senior,6,Master,1,1,0,1,1,170031,4,2023,Medium,9
9764,Machine Learning Engineer,Medium,Retail,Canada,Remote,Mid,1,Master,0,0,0,0,1,73167,12,2026,High,2
9765,Data Scientist,Medium,Finance,USA,Hybrid,Senior,2,Master,0,0,1,1,0,198481,8,2020,Medium,3
9766,Business Analyst,Startup,E-commerce,Australia,Onsite,Mid,1,Bachelor,1,1,0,0,0,52488,1,2024,Medium,3
9767,Data Engineer,MNC,E-commerce,UK,Hybrid,Entry,10,Master,1,0,0,0,1,95205,7,2020,High,9
9768,Data Scientist,Startup,Finance,India,Onsite,Senior,4,Master,1,1,0,1,1,182159,1,2021,Low,4
9769,Machine Learning Engineer,Enterprise,Healthcare,Australia,Hybrid,Senior,12,Master,0,0,1,1,1,172448,1,2022,Medium,5
9770,Data Analyst,Medium,E-commerce,Canada,Hybrid,Entry,9,Bachelor,1,1,1,1,1,147190,4,2023,Low,2
9771,Data Scientist,Enterprise,Retail,Singapore,Remote,Entry,4,PhD,1,0,0,1,1,66982,2,2021,Medium,7
9772,AI Engineer,Startup,Healthcare,UK,Remote,Entry,5,Master,0,0,0,0,0,93593,1,2024,High,1
9773,Data Analyst,Enterprise,Finance,Singapore,Hybrid,Senior,14,Bachelor,0,1,1,0,1,139532,8,2023,High,3
9774,AI Engineer,Enterprise,Technology,USA,Hybrid,Entry,5,Bachelor,1,0,1,1,0,194315,10,2021,Medium,5
9775,AI Engineer,MNC,E-commerce,Australia,Onsite,Entry,14,Bachelor,0,1,1,1,1,80141,10,2021,Medium,9
9776,AI Engineer,Enterprise,Technology,Germany,Onsite,Mid,6,PhD,0,0,1,1,0,194423,7,2020,Low,5
9777,Data Scientist,Startup,Education,Germany,Remote,Mid,13,Bachelor,0,1,0,1,1,188915,9,2022,High,6
9778,Business Analyst,MNC,Retail,UK,Hybrid,Senior,7,Master,1,0,0,0,1,195062,2,2025,Low,8
9779,Data Analyst,Enterprise,Healthcare,Germany,Hybrid,Entry,3,Master,1,1,1,1,1,74694,10,2023,High,5
9780,Machine Learning Engineer,Startup,Technology,India,Onsite,Entry,8,Master,1,0,0,1,0,175851,10,2023,High,7
9781,Business Analyst,Medium,Retail,Singapore,Hybrid,Mid,2,PhD,1,1,1,1,0,76615,6,2025,Low,9
9782,Data Scientist,MNC,Technology,UK,Hybrid,Senior,4,Bachelor,1,0,1,0,0,116463,3,2023,Low,6
9783,AI Engineer,Enterprise,Technology,UK,Hybrid,Entry,14,Master,1,1,0,0,0,133758,5,2026,High,4
9784,Machine Learning Engineer,Enterprise,Retail,Germany,Onsite,Senior,14,Master,0,1,1,1,0,63527,9,2021,Medium,9
9785,Data Analyst,MNC,E-commerce,UK,Onsite,Mid,2,Master,1,0,0,1,0,88804,3,2025,Medium,3
9786,Business Analyst,Startup,Technology,USA,Onsite,Entry,14,PhD,1,1,0,1,1,187042,9,2022,Medium,3
9787,Data Engineer,Enterprise,Retail,Canada,Hybrid,Mid,1,Master,1,0,0,0,1,132079,8,2023,High,2
9788,Business Analyst,Startup,Technology,Australia,Onsite,Mid,11,Bachelor,0,1,0,1,0,100977,10,2026,High,6
9789,Machine Learning Engineer,MNC,E-commerce,Canada,Remote,Mid,10,Bachelor,0,1,0,0,0,128259,11,2021,High,2
9790,Data Scientist,Enterprise,Retail,Singapore,Remote,Entry,4,PhD,1,1,1,1,1,70817,9,2026,Medium,2
9791,Data Analyst,Medium,Technology,Australia,Onsite,Senior,8,PhD,0,1,0,1,0,123994,2,2022,Low,3
9792,Machine Learning Engineer,Medium,Finance,Germany,Onsite,Entry,5,PhD,0,0,1,1,0,103578,4,2021,Medium,3
9793,AI Engineer,Medium,E-commerce,India,Hybrid,Mid,3,Bachelor,1,1,0,0,1,102049,3,2023,High,2
9794,Data Analyst,MNC,Technology,India,Onsite,Senior,6,PhD,0,1,0,1,1,168528,6,2020,Medium,2
9795,Business Analyst,Enterprise,Healthcare,Germany,Onsite,Mid,9,PhD,0,1,1,0,0,165752,8,2025,High,6
9796,Machine Learning Engineer,MNC,Retail,Singapore,Remote,Entry,4,Bachelor,1,1,0,1,0,54469,11,2025,High,8
9797,Business Analyst,Enterprise,Technology,Germany,Remote,Senior,11,Master,0,0,0,1,0,152352,7,2026,Low,4
9798,Business Analyst,Medium,E-commerce,UK,Remote,Entry,6,PhD,0,1,0,0,0,144859,12,2023,Low,4
9799,Business Analyst,Medium,E-commerce,India,Remote,Senior,12,Master,1,0,1,1,0,138768,2,2024,High,6
9800,Data Scientist,Startup,Healthcare,Canada,Onsite,Mid,1,Master,1,0,0,1,1,64446,5,2024,Medium,5
9801,Business Analyst,MNC,Healthcare,Germany,Remote,Mid,1,Master,0,1,0,1,0,131757,4,2020,Medium,4
9802,AI Engineer,MNC,Education,Singapore,Hybrid,Mid,8,Master,0,1,1,1,0,180774,12,2026,Low,5
9803,AI Engineer,Startup,Education,Singapore,Hybrid,Entry,14,PhD,1,1,1,0,0,172426,1,2023,High,9
9804,Data Analyst,Medium,Technology,Canada,Onsite,Entry,14,PhD,0,1,1,0,1,147863,11,2023,Low,5
9805,Data Engineer,Medium,Finance,Australia,Hybrid,Mid,3,PhD,0,1,0,0,1,80736,5,2022,Low,7
9806,Business Analyst,MNC,E-commerce,Canada,Remote,Mid,0,Bachelor,0,0,0,1,0,182229,5,2024,High,1
9807,Business Analyst,Enterprise,Finance,Singapore,Remote,Senior,8,Bachelor,0,1,0,0,0,150923,5,2020,Low,3
9808,Machine Learning Engineer,Medium,Finance,India,Hybrid,Senior,14,Master,1,1,0,1,0,51335,3,2026,Medium,6
9809,Data Scientist,Startup,Technology,Australia,Onsite,Entry,0,Bachelor,1,1,0,1,0,99345,1,2022,Low,6
9810,Data Engineer,Startup,Retail,Canada,Remote,Senior,13,Master,1,0,0,0,0,152270,10,2021,High,1
9811,Data Analyst,Startup,Retail,UK,Remote,Entry,14,Master,0,1,0,1,1,164287,7,2021,Medium,2
9812,Data Engineer,MNC,Retail,UK,Hybrid,Entry,10,PhD,0,0,0,1,1,180211,9,2022,Medium,4
9813,Business Analyst,MNC,Healthcare,India,Onsite,Senior,1,PhD,1,0,0,0,0,106855,10,2020,Medium,3
9814,Machine Learning Engineer,MNC,E-commerce,UK,Onsite,Senior,8,Bachelor,0,0,0,0,0,138021,6,2022,Low,8
9815,Data Scientist,MNC,Healthcare,Germany,Hybrid,Senior,10,PhD,1,0,0,1,0,179928,11,2020,Medium,5
9816,Data Analyst,Startup,E-commerce,Australia,Remote,Mid,2,Bachelor,1,0,0,1,0,71689,4,2026,High,5
9817,Data Engineer,Startup,Education,India,Hybrid,Mid,10,PhD,0,0,0,1,1,117632,12,2023,Medium,6
9818,Data Analyst,MNC,E-commerce,Australia,Hybrid,Senior,0,PhD,0,1,1,1,1,126001,5,2021,High,6
9819,Business Analyst,MNC,E-commerce,Singapore,Hybrid,Mid,2,Bachelor,1,1,0,1,1,178180,3,2025,High,4
9820,Data Analyst,Startup,Technology,Canada,Remote,Entry,8,Master,0,0,1,0,0,121602,4,2021,Low,2
9821,Machine Learning Engineer,MNC,Retail,Germany,Remote,Mid,11,Bachelor,1,1,0,1,1,166310,10,2022,Medium,4
9822,Data Analyst,MNC,Healthcare,India,Hybrid,Mid,1,PhD,0,1,1,0,1,193472,3,2026,High,6
9823,AI Engineer,MNC,Education,Canada,Onsite,Mid,4,Master,1,1,1,0,1,141894,12,2024,Medium,7
9824,Machine Learning Engineer,MNC,Healthcare,Canada,Hybrid,Entry,0,PhD,0,0,1,1,0,169001,10,2022,High,4
9825,Data Engineer,Medium,Technology,Canada,Remote,Entry,9,PhD,0,1,0,1,1,69207,7,2023,Low,9
9826,Data Scientist,MNC,E-commerce,Canada,Onsite,Senior,0,PhD,0,0,1,0,1,193853,4,2022,Medium,8
9827,Data Scientist,Startup,Education,Canada,Onsite,Mid,13,Master,1,0,1,1,1,51419,10,2025,Medium,7
9828,Business Analyst,Startup,Retail,India,Remote,Mid,11,PhD,1,1,1,0,1,124336,6,2020,High,7
9829,Business Analyst,Startup,Finance,UK,Remote,Entry,6,Bachelor,0,0,1,0,0,76092,8,2025,High,1
9830,AI Engineer,Startup,Finance,Canada,Hybrid,Mid,9,Bachelor,0,1,0,1,1,114831,11,2023,Low,9
9831,Data Engineer,MNC,Technology,Singapore,Remote,Entry,9,Bachelor,0,1,1,0,0,84166,12,2026,Low,7
9832,Data Scientist,Medium,Retail,Singapore,Onsite,Mid,2,Master,0,1,0,0,1,173545,8,2025,Low,9
9833,Data Scientist,Enterprise,Finance,Germany,Hybrid,Senior,14,Bachelor,1,0,0,1,1,62376,12,2021,Medium,9
9834,Data Scientist,Enterprise,Finance,India,Hybrid,Entry,0,PhD,0,0,1,1,0,55666,6,2020,High,8
9835,Data Scientist,Enterprise,Education,USA,Onsite,Entry,0,Master,0,1,0,1,0,180666,9,2022,High,7
9836,Data Analyst,Enterprise,Education,UK,Remote,Entry,12,PhD,1,0,1,0,0,128172,6,2024,Medium,2
9837,Data Engineer,Startup,Healthcare,Germany,Hybrid,Mid,10,PhD,0,1,0,1,1,180481,9,2025,Medium,6
9838,Machine Learning Engineer,MNC,Retail,Singapore,Onsite,Senior,14,PhD,0,1,0,1,1,74809,6,2024,High,7
9839,Machine Learning Engineer,MNC,Finance,Canada,Onsite,Entry,10,Bachelor,0,1,0,1,1,134827,9,2020,High,1
9840,AI Engineer,Enterprise,Education,India,Onsite,Senior,4,Bachelor,1,0,1,1,1,132599,8,2022,Medium,1
9841,Data Analyst,Enterprise,Education,India,Remote,Entry,2,Master,0,1,0,1,1,123306,7,2024,Medium,2
9842,Data Scientist,Medium,Education,Canada,Remote,Senior,10,Master,0,0,0,1,0,178066,8,2025,Low,4
9843,Data Scientist,Medium,Healthcare,Singapore,Remote,Mid,3,Bachelor,1,1,0,1,1,74545,4,2020,Low,9
9844,Business Analyst,Medium,Retail,Germany,Remote,Mid,5,Bachelor,1,1,1,0,1,136815,7,2025,Low,7
9845,Business Analyst,Startup,E-commerce,India,Onsite,Senior,1,PhD,0,1,1,1,1,156903,2,2024,Low,8
9846,AI Engineer,MNC,Education,Australia,Hybrid,Senior,6,Bachelor,1,1,1,0,1,159538,3,2020,Medium,3
9847,Data Scientist,Startup,Retail,Singapore,Onsite,Mid,4,PhD,1,1,0,0,1,132015,3,2020,Low,7
9848,AI Engineer,Startup,Technology,Singapore,Hybrid,Senior,7,Bachelor,1,1,1,0,0,151940,5,2022,High,8
9849,Data Analyst,MNC,Healthcare,UK,Hybrid,Senior,3,PhD,0,1,0,1,1,150219,4,2024,Low,4
9850,Machine Learning Engineer,Medium,E-commerce,Germany,Hybrid,Senior,13,Bachelor,0,0,0,0,1,123614,1,2025,High,2
9851,Data Scientist,MNC,Education,Singapore,Remote,Entry,11,Bachelor,1,1,0,1,1,119540,11,2025,Low,9
9852,Data Engineer,Enterprise,Education,Canada,Onsite,Senior,7,Master,1,1,1,1,0,106728,7,2026,High,4
9853,Data Analyst,Medium,Healthcare,Singapore,Hybrid,Entry,3,Master,0,1,0,1,0,149924,10,2020,High,8
9854,Data Scientist,MNC,Healthcare,Germany,Onsite,Mid,10,PhD,0,1,1,1,1,101254,2,2021,Low,1
9855,Data Engineer,Startup,Finance,Australia,Remote,Mid,13,Master,0,1,1,0,1,157526,8,2020,High,2
9856,Business Analyst,MNC,Education,Singapore,Hybrid,Mid,13,Master,0,1,0,1,1,141396,4,2026,Medium,5
9857,AI Engineer,Medium,Retail,Germany,Remote,Senior,4,Bachelor,1,1,0,0,0,148130,10,2020,Medium,8
9858,Business Analyst,Enterprise,Healthcare,Singapore,Remote,Mid,2,PhD,1,1,0,0,0,136726,5,2023,Medium,6
9859,Machine Learning Engineer,Startup,Healthcare,USA,Onsite,Entry,10,Master,0,0,0,0,1,65939,4,2020,Medium,6
9860,Business Analyst,Enterprise,Technology,Canada,Hybrid,Entry,3,Master,0,1,0,1,1,106325,4,2025,Medium,4
9861,Data Scientist,Enterprise,Technology,UK,Remote,Senior,8,Bachelor,1,0,1,1,0,92875,6,2022,High,3
9862,Data Engineer,Startup,Technology,Canada,Onsite,Entry,4,Bachelor,0,0,1,0,1,197337,5,2022,High,9
9863,Business Analyst,MNC,Healthcare,USA,Hybrid,Entry,12,Bachelor,1,0,1,0,1,65153,6,2026,High,1
9864,Data Scientist,MNC,E-commerce,Canada,Hybrid,Mid,3,PhD,0,0,0,1,1,125259,2,2020,Low,4
9865,Machine Learning Engineer,Enterprise,Retail,Canada,Remote,Entry,3,Bachelor,0,1,0,0,0,126173,1,2022,Medium,5
9866,Data Engineer,MNC,Healthcare,UK,Remote,Mid,6,PhD,0,1,0,0,1,150325,11,2025,High,9
9867,Business Analyst,Medium,Finance,USA,Remote,Mid,1,Bachelor,1,0,1,1,1,188310,12,2025,Low,5
9868,AI Engineer,Enterprise,Education,Canada,Remote,Entry,3,Master,1,1,0,0,1,90672,12,2020,Low,5
9869,AI Engineer,Enterprise,E-commerce,Australia,Hybrid,Entry,2,PhD,1,0,1,0,1,179029,3,2022,Medium,6
9870,Data Engineer,Enterprise,E-commerce,Singapore,Remote,Senior,6,Bachelor,1,0,1,0,1,132339,10,2026,High,5
9871,AI Engineer,Medium,Retail,Canada,Remote,Senior,3,Bachelor,0,0,0,0,1,65946,8,2021,Medium,1
9872,Business Analyst,Enterprise,E-commerce,India,Remote,Entry,7,Master,0,0,1,1,1,99718,11,2025,Low,7
9873,Business Analyst,MNC,Retail,Canada,Hybrid,Mid,4,Master,1,0,0,0,0,94065,1,2020,Low,1
9874,Data Engineer,MNC,E-commerce,UK,Onsite,Mid,8,Master,1,1,0,0,1,85654,8,2020,High,1
9875,Business Analyst,MNC,Education,India,Onsite,Senior,8,Bachelor,1,0,1,1,1,68321,2,2021,Low,1
9876,Data Scientist,MNC,Retail,Australia,Hybrid,Mid,2,Master,0,1,0,1,1,177536,12,2022,High,8
9877,Machine Learning Engineer,Enterprise,Technology,Singapore,Onsite,Senior,8,Master,0,0,0,1,0,124844,11,2022,High,4
9878,AI Engineer,Medium,Technology,Australia,Hybrid,Mid,3,PhD,1,0,0,0,1,158429,11,2024,Medium,5
9879,Data Scientist,Startup,E-commerce,Australia,Remote,Entry,8,PhD,1,0,0,0,1,94815,10,2021,High,5
9880,Data Engineer,MNC,E-commerce,USA,Onsite,Entry,11,PhD,1,1,0,1,0,71657,4,2025,Low,2
9881,AI Engineer,Startup,Retail,Australia,Hybrid,Mid,13,Bachelor,0,1,0,1,0,142276,11,2021,Medium,2
9882,Data Scientist,Startup,Retail,Germany,Hybrid,Senior,1,PhD,0,1,0,1,0,124746,11,2023,Low,3
9883,Business Analyst,Enterprise,Education,UK,Remote,Entry,4,Bachelor,0,0,1,0,1,61570,3,2022,Medium,4
9884,Data Engineer,MNC,Healthcare,USA,Hybrid,Senior,5,Master,1,1,0,1,1,174408,1,2026,High,6
9885,Data Engineer,MNC,Technology,India,Onsite,Entry,2,Bachelor,0,0,0,1,0,185519,8,2020,Low,7
9886,AI Engineer,MNC,Healthcare,Germany,Remote,Mid,1,Bachelor,0,1,1,0,1,61097,1,2021,High,3
9887,Business Analyst,Startup,Healthcare,USA,Hybrid,Entry,0,Master,0,0,1,1,1,172174,7,2026,Low,3
9888,AI Engineer,MNC,Finance,UK,Remote,Mid,10,PhD,0,1,0,0,0,73434,3,2023,Medium,7
9889,Data Analyst,MNC,Retail,India,Hybrid,Senior,6,PhD,1,0,0,0,1,173539,3,2022,Low,1
9890,Data Scientist,Medium,Finance,UK,Onsite,Entry,3,PhD,0,1,0,0,1,67825,9,2020,Low,1
9891,Data Analyst,Enterprise,Finance,UK,Onsite,Senior,7,Master,0,0,1,1,1,176651,8,2023,Low,4
9892,Data Scientist,MNC,Healthcare,India,Remote,Senior,7,Bachelor,1,0,0,0,1,154288,12,2021,Medium,1
9893,Machine Learning Engineer,MNC,Finance,Australia,Hybrid,Mid,7,Master,0,1,0,0,1,152713,10,2020,Medium,8
9894,Data Engineer,Enterprise,Education,Canada,Remote,Senior,1,Master,1,1,1,0,0,178682,3,2026,Medium,6
9895,AI Engineer,Enterprise,Retail,UK,Remote,Entry,12,Master,1,1,1,1,1,63507,12,2026,Medium,6
9896,Machine Learning Engineer,Startup,Healthcare,Australia,Onsite,Mid,4,Master,0,1,1,1,0,186757,11,2020,High,5
9897,Machine Learning Engineer,Startup,Retail,Singapore,Remote,Mid,7,Bachelor,0,0,0,1,0,127937,9,2024,Medium,9
9898,Data Engineer,Startup,Education,India,Hybrid,Mid,9,PhD,0,0,0,1,0,132363,6,2023,Medium,9
9899,Data Engineer,Enterprise,E-commerce,UK,Onsite,Senior,1,PhD,1,1,0,1,1,117338,3,2020,High,3
9900,Data Scientist,Medium,Finance,Canada,Hybrid,Entry,1,Master,1,0,1,0,1,104293,7,2021,Medium,3
9901,Data Analyst,MNC,Healthcare,Singapore,Remote,Entry,0,Bachelor,1,1,0,1,0,165715,4,2020,High,7
9902,Business Analyst,Enterprise,Technology,India,Onsite,Entry,5,Master,1,1,0,1,1,174969,6,2024,Low,3
9903,Data Scientist,Medium,Retail,USA,Hybrid,Mid,13,Bachelor,0,0,0,1,0,103803,2,2024,Low,6
9904,Business Analyst,Enterprise,Education,USA,Hybrid,Mid,13,Master,0,1,1,1,0,76187,9,2026,High,8
9905,Machine Learning Engineer,Medium,Finance,Australia,Remote,Entry,4,PhD,1,1,0,0,1,67248,3,2026,High,5
9906,Business Analyst,Enterprise,Retail,USA,Hybrid,Senior,14,PhD,0,0,1,0,1,119023,10,2020,High,9
9907,Data Analyst,Enterprise,Education,Germany,Remote,Mid,12,Master,1,1,1,1,1,133013,4,2022,High,5
9908,Data Scientist,Medium,Retail,UK,Remote,Entry,0,PhD,0,0,1,0,1,125882,9,2020,High,1
9909,Data Engineer,Medium,E-commerce,UK,Remote,Senior,10,Master,1,1,1,1,0,187701,7,2024,Medium,7
9910,Data Analyst,Medium,Education,India,Remote,Mid,7,Bachelor,1,0,1,1,1,160183,2,2024,High,9
9911,Data Analyst,Medium,Retail,Germany,Onsite,Mid,7,Bachelor,1,1,1,1,1,128961,11,2026,High,5
9912,Data Scientist,Medium,E-commerce,UK,Hybrid,Mid,4,Bachelor,0,0,0,0,1,72529,1,2021,Low,8
9913,Data Engineer,Medium,E-commerce,India,Hybrid,Entry,10,Bachelor,0,1,1,0,0,175328,7,2021,Medium,1
9914,Data Analyst,Medium,E-commerce,Canada,Onsite,Mid,14,Master,1,0,1,1,0,90657,2,2022,Low,9
9915,Data Engineer,Medium,Finance,UK,Remote,Mid,2,PhD,1,1,0,1,0,118199,12,2021,Medium,1
9916,AI Engineer,Enterprise,Education,Australia,Remote,Senior,7,Bachelor,1,1,1,0,1,114567,12,2025,High,5
9917,AI Engineer,Medium,Retail,UK,Remote,Entry,2,PhD,0,1,0,1,0,83566,6,2025,Medium,4
9918,AI Engineer,Medium,Retail,Canada,Remote,Senior,12,Master,1,0,1,0,0,159330,6,2020,Medium,3
9919,Business Analyst,Enterprise,Education,Canada,Onsite,Mid,3,PhD,0,0,0,1,1,63628,11,2020,Low,8
9920,Data Analyst,Enterprise,E-commerce,UK,Hybrid,Entry,10,PhD,0,0,0,0,1,186528,5,2025,Low,7
9921,Data Scientist,Startup,Retail,Canada,Remote,Entry,13,PhD,1,1,1,0,0,62631,2,2024,High,8
9922,Data Scientist,Startup,Retail,India,Remote,Mid,6,Master,0,1,0,0,1,152724,9,2026,Low,7
9923,Business Analyst,Medium,E-commerce,UK,Remote,Entry,6,Master,1,0,0,0,0,138948,1,2020,Medium,2
9924,Data Scientist,Medium,Technology,UK,Hybrid,Entry,3,Master,1,0,0,1,0,109182,10,2024,Low,9
9925,AI Engineer,Startup,Technology,USA,Hybrid,Senior,8,PhD,0,0,1,1,1,61304,1,2020,Medium,5
9926,Data Analyst,Startup,E-commerce,Australia,Onsite,Entry,5,Bachelor,0,0,1,0,1,87248,2,2020,Low,2
9927,Data Scientist,MNC,Finance,UK,Hybrid,Entry,7,Bachelor,0,1,0,0,0,128358,8,2020,High,4
9928,Data Scientist,MNC,Retail,Singapore,Hybrid,Senior,6,PhD,0,0,1,0,0,127525,5,2020,High,2
9929,Machine Learning Engineer,Medium,Retail,USA,Remote,Mid,3,Bachelor,0,1,0,0,0,179351,3,2021,Medium,7
9930,Machine Learning Engineer,MNC,Technology,Canada,Hybrid,Senior,11,Bachelor,0,1,1,0,0,111613,12,2021,Low,4
9931,Machine Learning Engineer,Startup,E-commerce,Australia,Remote,Mid,1,PhD,0,0,0,0,0,80667,4,2024,Low,6
9932,Data Analyst,Medium,Education,Australia,Onsite,Mid,10,Master,1,0,0,0,1,155557,4,2023,Low,4
9933,AI Engineer,Enterprise,Education,Canada,Remote,Mid,12,Bachelor,0,1,1,1,1,136030,9,2020,Medium,5
9934,Data Engineer,Enterprise,Finance,India,Onsite,Senior,1,Master,1,0,0,1,0,78091,5,2024,High,2
9935,AI Engineer,Startup,E-commerce,USA,Hybrid,Mid,13,Bachelor,0,0,0,1,0,179943,4,2026,High,6
9936,AI Engineer,MNC,Technology,UK,Onsite,Senior,7,PhD,0,0,0,0,1,104068,7,2024,Low,3
9937,Data Analyst,Enterprise,Technology,USA,Remote,Senior,7,PhD,1,1,0,0,0,198993,6,2026,Medium,2
9938,Data Analyst,MNC,Retail,Canada,Hybrid,Mid,11,Master,1,0,1,1,1,62115,2,2020,Low,5
9939,Machine Learning Engineer,Enterprise,Healthcare,Canada,Hybrid,Mid,0,Master,1,1,1,1,1,166652,12,2020,Medium,4
9940,Data Scientist,MNC,Finance,Singapore,Remote,Senior,12,Master,1,0,1,1,1,87017,4,2025,Medium,9
9941,Business Analyst,Enterprise,Finance,India,Hybrid,Senior,0,Master,0,1,0,0,1,106654,3,2026,Low,4
9942,Business Analyst,Enterprise,Healthcare,Australia,Remote,Mid,3,PhD,0,1,0,1,0,143801,12,2024,Medium,1
9943,Data Engineer,Medium,Education,Australia,Onsite,Mid,0,PhD,1,0,0,0,1,105091,9,2024,Low,7
9944,Data Scientist,Medium,Education,Canada,Onsite,Mid,9,PhD,0,0,1,1,0,76561,6,2021,Medium,1
9945,Data Engineer,Startup,Education,USA,Hybrid,Senior,0,Master,0,0,0,0,0,110977,2,2021,High,5
9946,Machine Learning Engineer,Enterprise,Technology,Australia,Remote,Senior,9,PhD,1,0,0,0,1,105008,5,2020,Medium,5
9947,Data Engineer,MNC,E-commerce,Singapore,Remote,Senior,10,PhD,1,0,0,0,1,52441,6,2026,Low,6
9948,Data Scientist,Enterprise,Finance,Singapore,Onsite,Mid,14,Bachelor,0,1,1,0,0,124991,1,2025,Low,3
9949,Data Scientist,MNC,Healthcare,UK,Remote,Entry,4,Bachelor,1,1,1,0,0,146953,10,2024,Low,6
9950,Business Analyst,MNC,Retail,UK,Hybrid,Entry,0,Bachelor,0,1,1,1,0,198692,6,2020,Medium,8
9951,Machine Learning Engineer,Enterprise,Retail,USA,Hybrid,Entry,9,Master,1,0,0,0,1,182530,3,2022,High,3
9952,Data Analyst,MNC,Technology,India,Onsite,Entry,11,Master,0,1,0,1,0,79007,8,2025,Medium,3
9953,Data Engineer,Startup,Finance,UK,Remote,Entry,5,PhD,1,1,1,1,0,165671,12,2026,Medium,2
9954,Business Analyst,Medium,E-commerce,USA,Hybrid,Senior,14,PhD,1,0,0,1,1,195593,5,2020,Medium,9
9955,Data Engineer,MNC,Finance,USA,Hybrid,Mid,3,Master,1,0,1,1,0,178278,6,2025,High,4
9956,Data Engineer,Enterprise,Education,Canada,Hybrid,Mid,9,Bachelor,1,0,1,0,1,188237,4,2020,Medium,6
9957,Data Analyst,Medium,Retail,Australia,Remote,Mid,12,PhD,0,0,1,0,0,169454,1,2024,Medium,1
